long,lat,fips
1169212.14150929,-277249.46021044,18039
1262243.63679719,-482766.854208757,18041
1224559.79165192,-638305.383155702,18043
1080386.76663601,-458486.605112239,18045
1276319.79654799,-505416.547929583,18047
1146076.13186982,-343525.231619166,18049
1080594.71110176,-663437.251531141,18051
1206015.84256182,-393270.282108727,18053
1121883.15815639,-574538.837395107,18055
1180908.8160307,-447737.695181471,18057
1208602.8753932,-471234.215189939,18059
1209099.85873325,-655239.487213186,18061
1147845.36353111,-487868.063327886,18063
1238430.45643267,-453818.314696566,18065
1168448.19609722,-403245.025534991,18067
1213963.94037178,-356393.028029103,18069
1202706.92227165,-575592.655750926,18071
1076098.25925056,-357982.518953213,18073
1261343.8188832,-392117.767044168,18075
1256187.30644665,-580236.790840316,18077
1236137.35632664,-560011.858232989,18079
1187138.02117626,-512608.410832744,18081
1088402.53615713,-618962.829860292,18083
1175355.2449321,-316082.739496551,18085
1203614.7273672,-266062.193847422,18087
1047470.28218389,-317578.06921299,18089
1098033.37446231,-295410.868320062,18091
1165945.25058154,-589433.010425954,18093
1207126.99576069,-433217.427278746,18095
1178889.84698423,-481034.684397924,18097
1141172.89336664,-312955.154241512,18099
1140799.50850678,-608339.947108269,18101
1169015.7680543,-371042.513866454,18103
1157051.98479317,-554764.816082273,18105
1111026.84282751,-463022.540922009,18107
1158252.68248651,-518692.256618979,18109
1053937.02896778,-368743.68503929,18111
1208872.28037045,-292959.6473481,18113
1293086.44633183,-554354.879936886,18115
1170038.26570814,-622613.31375718,18117
1127794.28553298,-542568.661756946,18119
1089367.62212094,-496724.363224655,18121
1165577.22083504,-675601.569995036,18123
1108767.62876732,-648197.233113712,18125
1072598.6966286,-308978.481316933,18127
1060353.24639712,-698298.989466961,18129
1110166.2654257,-350100.682545422,18131
1121383.75694267,-503792.979587109,18133
1266272.90596276,-423015.636566173,18135
1265140.02544103,-542802.853101721,18137
1238377.51680074,-488971.101602159,18139
1133583.31063742,-281116.346632338,18141
1231562.54185411,-595775.04360167,18143
1212693.25240501,-504470.792696628,18145
1134577.19957518,-687641.693251937,18147
1110337.48871435,-323274.350408447,18149
1238258.80422124,-259506.751217808,18151
1082531.05669881,-574695.11950879,18153
1289966.05198043,-569391.113342305,18155
1105102.67050711,-424657.408012377,18157
1176657.27311869,-421525.913574968,18159
1283710.78832329,-480114.165759769,18161
1084272.76163951,-694105.041923555,18163
1066346.732505,-491263.741542871,18165
1079013.81897001,-536942.428866702,18167
1188433.83909619,-358882.762512198,18169
1067205.22355553,-435306.955480591,18171
1110615.64128905,-683035.02988374,18173
1202405.99905941,-610334.206138759,18175
1271987.26656351,-455305.559991031,18177
1237894.81997417,-363377.308665252,18179
1101426.14043695,-384567.652940639,18181
1206521.19632304,-322640.71857211,18183
461455.578768436,-392424.872015935,19001
444520.71841928,-427153.97178729,19003
696332.307487471,-153991.431569163,19005
600270.608851365,-447257.103191985,19007
422876.273602341,-355513.179617502,19009
653843.667065883,-292988.993586078,19011
630123.404275015,-251612.26285817,19013
500782.646867222,-310955.731386021,19015
625979.386155358,-217989.091126906,19017
668462.725320036,-247831.182774644,19019
395814.38586662,-240045.710869198,19021
588041.687313647,-226257.437258936,19023
439914.312662221,-276329.893783894,19025
424266.043492674,-316237.45032654,19027
423383.5635245,-394804.074414417,19029
733888.738394028,-319171.519631882,19031
546586.937318575,-190712.729221017,19033
357261.077796697,-242235.676551885,19035
623073.746768316,-186362.086472351,19037
521033.238688193,-421837.408484293,19039
393572.402491801,-201514.542172687,19041
704418.396937527,-202319.7891509,19043
781668.384071546,-299497.392932325,19045
381255.212029822,-318675.905230223,19047
494488.487197218,-350558.83702932,19049
638697.585292677,-443314.273297872,19051
523257.451933893,-454153.729744436,19053
706657.144860059,-243879.033545449,19055
739507.385101911,-413970.871014438,19057
391649.819291711,-168710.755417001,19059
746163.051806157,-239901.750784178,19061
429743.709401051,-166334.197766825,19063
663478.588820761,-204506.411146113,19065
584946.680779162,-189853.257107884,19067
549614.779326993,-229435.763225674,19069
370601.202431072,-463096.720023499,19071
462476.253291854,-313734.125728477,19073
591346.952460834,-262820.770311033,19075
456415.671459644,-353415.864723799,19077
516779.696935776,-271002.746280653,19079
508292.326887943,-193769.630536432,19081
554868.44365109,-267989.46319881,19083
347446.826650313,-359891.587586808,19085
708617.276220616,-409673.132572315,19087
620078.65032329,-153481.012918904,19089
472389.783709507,-230479.127401151,19091
368340.0229876,-280447.379651156,19093
657978.660443166,-336605.347433031,19095
774942.197833638,-269800.452898439,19097
576051.125990711,-344107.01498947,19099
674422.386658963,-408149.793878012,19101
697511.485915143,-334292.642333699,19103
729905.888702505,-280551.927029675,19105
652127.873614478,-376275.932656365,19107
469108.961321243,-183072.111981538,19109
717652.412891573,-447424.076174647,19111
692132.483999779,-289256.920722273,19113
729641.85517139,-381637.748144191,19115
559253.073072733,-418738.537165232,19117
306245.342483375,-172863.410998323,19119
499392.612203639,-389764.824737169,19121
613724.604873987,-379976.285723693,19123
575607.688461495,-383370.727549179,19125
577505.971292092,-304900.199487068,19127
367455.170075755,-431240.104822843,19129
582128.473354641,-156995.140902337,19131
333722.842183534,-319497.268830659,19133
597585.878051548,-415484.419419976,19135
406237.683595012,-429385.579006157,19137
738912.749840514,-350934.977089359,19139
355162.828072196,-203615.954256098,19141
353473.585580609,-170830.542995916,19143
408625.913818484,-461643.71119421,19145
431879.912289584,-199185.349709056,19147
309147.856760949,-244356.163758927,19149
434318.066755765,-237788.673227263,19151
532856.131326225,-347526.441765419,19153
372405.248876464,-397187.78684976,19155
619377.255646793,-340244.593375068,19157
484851.015185394,-457196.307741174,19159
401798.588894518,-278604.137890863,19161
777746.645798552,-329172.171627578,19163
389356.546599688,-357443.846645971,19165
310399.679662577,-205935.972050029,19167
539176.247468423,-308038.75785572,19169
615418.889845272,-296634.223946368,19171
446658.404153533,-459546.70698663,19173
482778.916896258,-424728.1658407,19175
677190.71170967,-439030.145374994,19177
635955.629259825,-411959.007936762,19179
537268.196860341,-386363.909404973,19181
690436.948933437,-372592.674369352,19183
561785.313750464,-450883.956667141,19185
477311.377493393,-268952.032915086,19187
505847.878881779,-160954.532187417,19189
658803.16917333,-157073.900536105,19191
324653.595142092,-282346.161731825,19193
543945.183253115,-157909.532107954,19195
511158.131678376,-232462.206479827,19197
412966.68451153,-778928.865394768,20001
411706.156433569,-742491.881440244,20003
402527.63462678,-596406.387335365,20005
116725.410708519,-862527.339982444,20007
108423.865608457,-723904.806868745,20009
452789.572295942,-779997.798304129,20011
378959.842041578,-564921.715367519,20013
278286.669452976,-796895.117699293,20015
297467.946006312,-738189.301863183,20017
333407.677832567,-864721.8931565,20019
457361.824342118,-855994.446534746,20021
-148117.880281907,-578031.83713461,20023
16076.5957097501,-862661.345248179,20025
243992.318831419,-623892.842766899,20027
201952.592257348,-610642.745273404,20029
373054.851177338,-742088.626888583,20031
64711.9396743265,-867342.096151932,20033
280499.17606948,-857154.62151231,20035
454675.806735802,-818623.224869527,20037
-39296.4704353926,-579603.602551273,20039
246581.780144884,-677539.639310419,20041
415331.863158716,-566872.839800337,20043
407770.838683436,-668088.626815438,20045
60443.0070226059,-790117.479491081,20047
332157.358531323,-831060.554240919,20049
59128.5056993688,-676092.281803048,20051
156029.528263204,-698826.658925352,20053
-64792.7872067913,-772761.691479001,20055
9851.24532665449,-812029.379661046,20057
410191.214876228,-703613.190399753,20059
280494.219027219,-661533.771395955,20061
-41839.8749467513,-676071.462603865,20063
10043.2098441054,-627990.757867112,20065
-115526.002893815,-825543.934579595,20067
-38495.1125023465,-806824.452925394,20069
-157451.971293263,-722798.748156513,20071
331164.462666682,-784024.550664814,20073
-157307.588528923,-776218.988973476,20075
170823.595801687,-865595.647145526,20077
225649.177579069,-769619.164782383,20079
-76939.8303673225,-826073.094563393,20081
8916.39276571465,-768089.305177787,20083
361576.024825428,-611426.168010812,20085
397908.973298136,-629737.302415865,20087
152392.817906322,-578072.679092208,20089
448410.813983896,-665625.557369075,20091
-116018.957872872,-776953.257811085,20093
164597.919320505,-824943.765865099,20095
63099.4544341751,-826584.249805646,20097
417158.319630743,-855937.602107608,20099
-40634.0247897422,-724351.917071765,20101
427948.746908887,-631684.534291675,20103
154986.153373945,-660117.730136274,20105
451031.430001077,-740324.278009652,20107
-99494.9101891125,-675341.995064755,20109
335399.136636538,-719572.057287757,20111
205315.120911398,-731484.420306436,20113
253356.71488433,-733682.759965797,20115
297323.993992193,-573604.455438405,20117
-32371.7854549577,-862296.773213221,20119
449134.155958228,-701374.622107477,20121
154067.333517529,-621500.229217736,20123
377730.19737923,-857909.558559234,20125
290992.256897816,-695615.931873574,20127
-159733.918224167,-865884.053552489,20129
340799.39972722,-571670.870957115,20131
414306.244014213,-815237.752748937,20133
7370.93653378884,-724600.340923417,20135
8306.72481180243,-579734.42694241,20137
371417.266028657,-695936.646211113,20139
106095.88546911,-627157.807252533,20141
202907.983830846,-649272.958927117,20143
66822.5924574312,-757457.8120911,20145
55880.36509771,-579496.21828526,20147
314344.052256365,-617827.040759548,20149
111224.267086275,-816104.036658649,20151
-92047.1229542904,-579040.552832502,20153
168114.043025099,-781227.528477692,20155
200816.361030288,-572043.952270299,20157
157229.895025455,-737746.569591879,20159
281344.214029431,-629220.466291509,20161
58121.4722005285,-627721.934058445,20163
60239.3048362843,-719579.622564035,20165
107208.211257447,-675532.695544646,20167
203799.247286823,-687984.820281445,20169
-79044.149442051,-723928.344235925,20171
223852.436998058,-809497.205856208,20173
-75528.9133954763,-867017.866325807,20175
366858.025026317,-652937.639503893,20177
-38036.7789560529,-627860.855161366,20179
-148036.407808721,-626277.03948701,20181
103863.204764758,-578898.365104564,20183
112514.918359957,-773566.775158197,20185
-157592.35814029,-824673.400679055,20187
-116470.102150623,-866592.01158787,20189
223805.026048731,-859185.365614761,20191
-90850.4933042306,-627275.052711434,20193
11015.6661604973,-676315.911414115,20195
328597.72492934,-664400.198905799,20197
-152804.261837654,-674464.915880405,20199
249060.716974504,-575396.283500772,20201
-117444.113768016,-723456.922007908,20203
375810.841847097,-817213.325737007,20205
374364.157796564,-780920.097303522,20207
451960.281584772,-639599.578132071,20209
1300084.48466804,-762610.673265379,21001
1226315.24571707,-815159.116914862,21003
1308635.92909893,-658975.421015939,21005
975491.750428242,-818212.845473162,21007
1245594.15729282,-787919.211014564,21009
1412795.1144446,-623146.350627093,21011
1447016.04459346,-776970.250528368,21013
1313068.46905158,-548922.586887587,21015
1371205.42520099,-624688.770517595,21017
1498643.26876296,-581082.377964422,21019
1326795.00378735,-698663.48123065,21021
1372910.1755857,-569159.896917041,21023
1462113.90611273,-684173.473435042,21025
1188695.4074047,-706141.720188855,21027
1249170.81695088,-673555.860097201,21029
1175531.66322517,-771906.887406197,21031
1073045.159623,-794621.002252332,21033
1045169.69092708,-857755.115108711,21035
1343027.23893604,-546293.191647837,21037
980657.357272921,-840470.023594955,21039
1284848.53915325,-588641.988092301,21041
1468601.04073837,-592504.161386296,21043
1326877.96989042,-732798.267629702,21045
1110150.11058995,-817775.374895536,21047
1382040.49165952,-649446.167574307,21049
1435413.18575758,-730336.049457911,21051
1319841.37990021,-801904.192296281,21053
1050754.75230481,-774157.070040866,21055
1296208.10511848,-798948.512332744,21057
1132049.01100609,-720124.292179838,21059
1214623.21142023,-765195.81970527,21061
1468835.99762501,-615313.369229322,21063
1403549.78068568,-676655.3812437,21065
1354133.41982484,-647092.827258583,21067
1412537.36087787,-598160.525566107,21069
1510576.75924829,-669724.052952197,21071
1313929.11213692,-631814.51557543,21073
963922.892093965,-876422.448856966,21075
1306190.90243616,-574757.556197241,21077
1355145.9050951,-692024.804540739,21079
1327915.50671307,-582541.823832491,21081
1010303.18775054,-851167.575439279,21083
1201435.28292724,-739161.172577569,21085
1273470.36122158,-749204.166267708,21087
1474785.85900017,-565422.125956244,21089
1156982.22093171,-704088.521702058,21091
1230327.32887,-707773.129953753,21093
1484483.75163213,-755393.087638585,21095
1357128.04787828,-600563.313007982,21097
1244072.65971979,-750378.516261396,21099
1089055.2952237,-719607.466347746,21101
1289748.88945316,-612278.440381002,21103
981962.752406759,-859833.747618243,21105
1098851.79808757,-772595.987155016,21107
1405626.01370087,-707332.726919509,21109
1247940.47988515,-649459.351710208,21111
1346415.61017853,-667329.394042927,21113
1497655.16038126,-639509.197124217,21115
1330089.45398445,-549252.625824792,21117
1497538.67920879,-696168.721649146,21119
1428503.67561847,-762605.373568376,21121
1255689.96275201,-720563.990817751,21123
1401695.00481536,-743149.888861431,21125
1501294.23072679,-613634.550822355,21127
1426529.47107812,-683020.576180612,21129
1465711.52264774,-732451.016383978,21131
1510696.80292303,-719700.406657261,21133
1436321.31088668,-574677.450278565,21135
1347937.70231126,-714237.842346364,21137
1030151.88984664,-793608.12297251,21139
1164543.36274657,-813094.804010001,21141
1056529.91827742,-811253.049271203,21143
1001066.47518539,-815328.1464741,21145
1376737.56814628,-789967.913317979,21147
1119763.05556354,-744565.146239021,21149
1376133.47800008,-679226.190591214,21151
1480138.42223133,-659442.382710608,21153
1293071.61393347,-713234.026223385,21155
1036632.63288568,-829877.172255812,21157
1525645.34386938,-639403.266346411,21159
1397282.00354651,-575374.732359626,21161
1204435.72239419,-682324.521362552,21163
1429480.99147347,-643284.503496066,21165
1322291.08185952,-678213.5871073,21167
1271508.9252657,-780083.829604123,21169
1269018.26427288,-812389.979351231,21171
1400661.03883276,-638595.007025749,21173
1459329.23108363,-639080.840613679,21175
1135358.22599963,-777721.428600281,21177
1271485.4378381,-688671.633481971,21179
1385720.28535499,-607341.482836626,21181
1156675.05521972,-744725.950667632,21183
1262253.75837767,-623050.032404889,21185
1313420.43019092,-600309.839378469,21187
1432247.96886792,-700996.539329524,21189
1349820.23093417,-573113.691212915,21191
1475559.50757481,-712504.542083621,21193
1542845.370181,-673245.012628988,21195
1412302.8679955,-659055.320258794,21197
1361515.8449006,-751365.690007417,21199
1379311.55399094,-587488.292838828,21201
1379492.92066281,-718298.169856784,21203
1439596.12032476,-612366.615778462,21205
1321362.10905363,-771396.736260652,21207
1338339.85043896,-620658.934372971,21209
1287383.73533672,-639278.684540789,21211
1192589.79744826,-821986.670148749,21213
1279275.72318948,-661388.373784895,21215
1290857.32580024,-734490.72659973,21217
1138407.63305783,-819594.706911193,21219
1077738.54698118,-832123.806447777,21221
1267815.72089351,-597995.545201959,21223
1058953.06667783,-738889.396555915,21225
1201822.59405845,-791352.814029969,21227
1297551.60797869,-689372.919282029,21229
1345434.98594033,-788504.686878668,21231
1083977.53125728,-750934.481442686,21233
1405741.1620449,-782380.763686989,21235
1442761.41859689,-663520.484667151,21237
1329471.06722995,-651168.635575957,21239
733199.426116954,-1598478.80587331,22001
690823.008360033,-1562357.01150768,22003
878576.775041603,-1594502.75918609,22005
866986.92734537,-1629529.63214181,22007
766111.328896267,-1508695.08264925,22009
641182.408999883,-1566936.74674865,22011
655635.796447366,-1377655.14176263,22013
601377.966074813,-1344924.45648076,22015
575876.024043769,-1357823.91830768,22017
643088.05286449,-1613161.92073374,22019
746028.470400192,-1398175.0497222,22021
661229.085379291,-1650805.691511,22023
775559.16424365,-1442356.43766251,22025
657346.086400297,-1324534.29354248,22027
797248.390998824,-1464656.9599034,22029
592979.835078875,-1414777.29069548,22031
857555.364721946,-1559582.29943756,22033
822807.778937843,-1318545.81322374,22035
859130.580060239,-1525446.16442964,22037
731012.083138334,-1550491.73227348,22039
787217.409410362,-1389115.75295322,22041
708273.500331064,-1456089.68518695,22043
800142.000748595,-1639667.9666506,22045
836052.495550145,-1592971.09568152,22047
702781.313212468,-1378470.75581456,22049
960771.377998665,-1636974.99924927,22051
695062.776726767,-1604636.74387173,22053
767181.911068497,-1605413.02908013,22055
934189.219958481,-1663925.12342613,22057
745746.354304464,-1443896.33193711,22059
690027.819632169,-1346517.98269868,22061
893758.549355536,-1566528.26827937,22063
825994.024524637,-1359373.64875904,22065
768787.493309312,-1315286.42117918,22067
656340.453852745,-1446683.43626878,22069
974950.505693912,-1598699.21310976,22071
738852.779619812,-1355937.59134501,22073
1013477.80512624,-1666081.64412565,22075
807554.430472097,-1545124.83220557,22077
714586.646630124,-1500034.80715501,22079
630404.230062134,-1407443.67300906,22081
776092.866545778,-1359378.96090451,22083
614221.240621197,-1467598.86854471,22085
1016369.51729297,-1615107.12475407,22087
935372.393015671,-1621314.30182436,22089
891814.811229997,-1524443.87511265,22091
891075.459882208,-1613019.68931126,22093
921514.598993861,-1598536.01474448,22095
770307.35442476,-1561626.69045755,22097
799570.66004187,-1599762.74260548,22099
831966.307968718,-1656011.52478494,22101
968370.61525879,-1561706.25389061,22103
922864.407894936,-1542539.43714882,22105
821135.401863721,-1400091.76518679,22107
895252.429001678,-1684911.69370739,22109
715318.129642135,-1318648.39432113,22111
747784.416532932,-1648138.08545297,22113
653105.066272168,-1515000.10099913,22115
955596.528237709,-1513854.01405987,22117
626788.910477205,-1339737.78696635,22119
837952.289150538,-1570227.60745164,22121
801134.373292433,-1315603.52930428,22123
824359.853269171,-1525413.57252783,22125
698132.745971613,-1418611.06638898,22127
2310043.14619278,340261.977390899,23001
2320451.58925882,648919.870689473,23003
2310824.24494506,300624.324226104,23005
2260435.18516942,418533.461525663,23007
2423791.29064576,439549.287510256,23009
2332052.83021852,378384.60491612,23011
2382383.36121925,365064.49646356,23013
2362602.0843276,348368.911562161,23015
2256576.30804568,359493.686531687,23017
2370602.8561415,515519.419808055,23019
2307333.60651333,542642.03285855,23021
2344389.64417171,328138.132680983,23023
2273350.55154488,488764.8016344,23025
2375640.29187345,405721.517814014,23027
2459646.21809171,506496.623478477,23029
2299944.49685521,252862.145295485,23031
1801975.28793132,-363556.727817422,24001
1991288.10357602,-382264.406150371,24003
1975877.93230192,-334097.117663661,24005
2007895.26403011,-431916.359600798,24009
2058963.62847917,-377790.137197401,24011
1940483.35499575,-331964.869442034,24013
2028275.97728488,-305697.526714233,24015
1974076.03067651,-445091.102552457,24017
2055155.56277587,-427835.350585579,24019
1912324.16941233,-350707.808757064,24021
1756683.04392652,-386554.006195084,24023
1999349.05487686,-316337.925361217,24025
1957131.93960944,-363465.580421725,24027
2029609.46451349,-342390.104051835,24029
1938104.69089112,-382502.782151827,24031
1976122.04915315,-407239.884625836,24033
2036254.77331541,-362373.604484859,24035
2011714.13372431,-458681.963111701,24037
2089175.26491153,-456242.557650873,24039
2039121.479389,-396134.833185529,24041
1874072.8533719,-345687.706061775,24043
2090729.55437201,-426495.400830629,24045
2120010.95656346,-436272.121250337,24047
1981904.94544434,-350500.691937814,24510
2399476.50851709,79984.8555999052,25001
2152681.76469642,66368.6693632704,25003
2334529.28840291,62582.0387485111,25005
2385958.80409648,32738.4780859453,25007
2313529.97902022,160324.882097298,25009
2192640.25003595,105203.615444704,25011
2205164.95914467,56288.3425092841,25013
2195765.23727865,77494.1647841192,25015
2286959.56338586,128256.264417232,25017
2431714.90437791,39834.4086736665,25019
2312539.77786792,98473.5022916323,25021
2351860.00950277,87057.3405619796,25023
2316561.0757118,120373.885961491,25025
2252963.45818413,99311.3990611477,25027
1285887.73430453,95845.4190281181,26001
1021120.89530017,242458.225584319,26003
1148109.24213452,-168375.477990987,26005
1275973.80292262,133741.152067687,26007
1159101.26493662,106437.773058343,26009
1276516.90548307,23085.2232426554,26011
884037.572668709,250065.249323298,26013
1194829.18011375,-159620.801936245,26015
1276891.1519197,-17584.4366405032,26017
1099570.32175767,55069.6743566829,26019
1117532.02326115,-245745.461348752,26021
1228188.87053715,-230532.417702219,26023
1226078.77662118,-193429.131117036,26025
1152328.71527095,-244223.924626783,26027
1163400.0703143,133044.23384861,26029
1199800.67539647,165453.100594559,26031
1178604.1367707,257848.213746633,26033
1203487.80475065,150.077479492138,26035
1244349.70144814,-110716.894728018,26037
1207620.291844,79927.9467336962,26039
1007438.33518637,182671.110017472,26041
932423.227215214,182650.033026871,26043
1232572.01530966,-152514.540181431,26045
1168450.8139946,168315.15529486,26047
1313840.92730352,-88048.4856280236,26049
1239483.91321045,7200.54132947086,26051
787621.407899062,207199.192430407,26053
1134163.99397261,67643.0488536094,26055
1236899.50070838,-72507.3959664985,26057
1266534.62558322,-226557.652820207,26059
856158.168342828,271611.977540109,26061
1348087.55070783,11705.4315064322,26063
1269592.64943195,-145280.085145628,26065
1206675.81552373,-117726.987082081,26067
1290155.18176779,59083.5718663606,26069
878828.721671036,197257.039345938,26071
1210699.71376287,-37955.3429804282,26073
1272952.71186001,-184326.392632332,26075
1183700.65178262,-201288.020501764,26077
1170385.89013738,73132.3243441029,26079
1167097.5261846,-115125.303582019,26081
892650.489918859,329575.154314124,26083
1128667.55711116,-13293.6332767635,26085
1350699.94743107,-72651.4143949446,26087
1113757.55127559,89829.8936277929,26089
1309039.17571466,-217458.337965572,26091
1306390.2835353,-137344.458668771,26093
1099613.42222849,262946.368206838,26095
1142513.71002553,227103.841405837,26097
1382992.69208538,-111384.486013877,26099
1102239.44448228,20924.8175891187,26101
942663.784757994,232009.822734383,26103
1093426.39467543,-18927.2969850616,26105
1173036.88363093,-44964.3875052926,26107
963852.568990865,138960.393011733,26109
1246729.57411386,-30724.0040294777,26111
1177295.94326355,34958.8185349265,26113
1351030.76173321,-205289.910339808,26115
1193180.98850076,-78686.2936515056,26117
1237450.39658878,125069.999860159,26119
1114254.61782812,-95023.8338793653,26121
1137125.7161668,-61248.7878654139,26123
1347187.52948078,-122422.256839918,26125
1098607.03147776,-58090.4019331291,26127
1252408.19794334,49136.4748221504,26129
812513.40652041,239268.466762564,26131
1166050.04135389,-6614.09513536859,26133
1244753.37119488,87157.0013267755,26135
1201360.50075595,117197.517643195,26137
1132738.99862684,-129344.478910165,26139
1246826.86104701,162604.072869944,26141
1214850.97938436,41754.0407953293,26143
1279792.32574104,-59358.4924792766,26145
1397336.09621982,-81437.1578169171,26147
1190199.5546924,-237636.328062914,26149
1374737.15141577,-29414.2766866877,26151
1055789.80246769,223364.745402718,26153
1280384.85163421,-102563.527918931,26155
1326747.89618808,-34783.9990602684,26157
1144074.1771802,-207531.800744224,26159
1319810.06191608,-174500.251315037,26161
1363916.96119882,-162287.257396648,26163
1139526.64327449,28111.9422920252,26165
502617.052960269,199499.394912833,27001
527725.524324201,52603.1362288682,27003
328493.335610602,224027.369810618,27005
376805.931596729,342434.925212397,27007
465822.51999186,94967.5903803858,27009
279748.58489082,53710.225337034,27011
473764.969874473,-89949.3684339895,27013
419790.641932345,-70639.4231482746,27015
558721.245785333,202504.264876512,27017
488345.013943377,-1312.93867634577,27019
430207.046773051,231927.682817433,27021
348422.853757431,12184.6243469198,27023
551803.166286464,80044.5481048468,27025
266827.21106227,216295.545268296,27027
346554.390673087,296734.603906963,27029
704291.036087635,364796.870958367,27031
385119.103167239,-98984.3828363467,27033
453753.47077091,181369.645087391,27035
547719.169206729,-13068.3467031167,27037
569801.451106281,-83686.2283072819,27039
351392.816723774,113727.633249116,27041
486214.207599036,-129384.572471266,27043
634972.374377999,-116574.276236565,27045
534214.558703159,-125632.358237281,27047
577032.599677142,-39899.9274948594,27049
308308.296762441,111513.704445926,27051
512135.965825357,21474.425924117,27053
682826.971498785,-112032.887886997,27055
384439.032517762,246493.215738328,27057
521267.409636172,84122.5430211944,27059
477907.239786642,298078.866851189,27061
389476.372764543,-135826.703350256,27063
517848.916753502,126710.408219769,27065
391315.653208161,29023.4418864529,27067
235769.745062646,424739.876771256,27069
459925.301316398,378718.361436304,27071
300646.951904774,6814.13154257007,27073
639481.895855314,327881.564818765,27075
373471.840595906,431198.633679032,27077
497878.921357812,-50668.1359785619,27079
296387.401707878,-58458.5620207542,27081
330395.954887473,-56774.6281009949,27083
451212.303556163,-3662.00156786476,27085
315748.251485676,266835.407070076,27087
268176.389804041,379579.549965773,27089
437853.820225725,-132750.483198535,27091
428873.85642733,28196.4031038573,27093
491786.455045498,123550.21143103,27095
441800.880636198,128305.761649557,27097
581996.738437514,-121811.732740767,27099
338572.151494334,-99893.839457013,27101
456946.807652172,-55729.8781837357,27103
341366.554381347,-138491.314000007,27105
267043.636581248,264593.709525952,27107
606618.701185619,-82415.9850857426,27109
328862.856471611,165405.987060181,27111
294434.559020743,348305.010713423,27113
558534.601337445,149809.391488223,27115
299040.000059119,-101757.978278801,27117
268997.335319283,314489.504833081,27119
354270.506462273,75175.4712310036,27121
541650.883242227,24899.3600025547,27123
291165.391536866,326466.313447778,27125
376895.479238186,-55080.1632412651,27127
398988.957092147,-17750.9325987679,27129
532230.908738038,-49819.3198562175,27131
301238.301631702,-140425.96065198,27133
306969.619167389,427803.555318516,27135
563823.128321612,315732.355439986,27137
510871.088377996,-18645.1214484568,27139
484960.249605092,68113.9192690609,27141
456377.670086494,-30475.0034084491,27143
419272.906739536,75374.0657910705,27145
540842.267534568,-86172.8786202226,27147
310989.830991015,72874.123380477,27149
337574.647193812,40516.0712544345,27151
393293.244095379,131387.568399266,27153
273616.988703137,91929.7516428576,27155
617256.012468486,-50040.857670952,27157
384142.466820946,188337.833750431,27159
512103.332975472,-88545.7511147209,27161
558209.5238784,28804.4898216475,27163
430578.583879002,-99337.612437743,27165
270948.03163573,156812.56039894,27167
656205.54922495,-79355.0307115907,27169
472729.015396009,36874.4907407756,27171
326272.707853424,-23095.2196023844,27173
824026.984854522,-1458804.4568379,28001
1041893.06019622,-1053326.05310261,28003
879148.700237487,-1486614.52563789,28005
973207.245184666,-1262839.06802642,28007
987489.602040431,-1067718.49416899,28009
845349.104084744,-1198382.03691187,28011
985136.828395935,-1166407.31803125,28013
937314.474694191,-1226812.75698774,28015
1021014.23549455,-1163681.32664016,28017
1000656.97216441,-1230456.80346834,28019
861327.358206847,-1400016.07296456,28021
1069177.46589931,-1367221.44701392,28023
1040131.20601385,-1190929.41537329,28025
865480.925910165,-1148146.33272892,28027
905904.929352448,-1406354.11805001,28029
992760.981553341,-1422651.25763064,28031
914006.717788546,-1070141.11119525,28033
1025988.04931711,-1467879.08507792,28035
867333.885493233,-1454160.68194168,28037
1088339.08387345,-1496242.93034012,28039
1084391.31219711,-1457531.03290535,28041
944356.001010712,-1190012.09457944,28043
1013095.08319531,-1555370.59617962,28045
1046798.43636403,-1540545.32955103,28047
901742.049071557,-1362760.0538902,28049
925373.124099372,-1264455.19421694,28051
885065.344165527,-1268544.28430789,28053
847302.64729173,-1317551.36533981,28055
1069985.89126815,-1116789.16034748,28057
1092626.15329117,-1531636.07997005,28059
1029184.43478132,-1374936.13650729,28061
851401.750693364,-1427367.54050116,28063
967708.600876049,-1432742.72394452,28065
1029219.70662222,-1419178.23363834,28067
1064469.32934606,-1288174.35770505,28069
966378.410870646,-1121812.21064058,28071
1002117.69269772,-1469037.52662395,28073
1067021.33634129,-1326991.28197846,28075
941244.717475445,-1437791.8276271,28077
982267.127485412,-1298871.24210041,28079
1040553.53407902,-1119478.54924109,28081
901042.717888219,-1219120.17833253,28083
908735.981739582,-1443542.90749582,28085
1073418.43468991,-1206555.49021503,28087
935951.857023485,-1317807.334517,28089
972092.832666651,-1469810.70864246,28091
959721.885503053,-1077349.67618677,28093
1064240.00019902,-1160972.3859698,28095
964736.944575485,-1218389.4782068,28097
1020160.92009073,-1294139.59725632,28099
1024434.07371933,-1333018.96916525,28101
1066466.98834806,-1248176.04300252,28103
1033752.39005202,-1217347.45743055,28105
923741.232739316,-1126213.435215,28107
999627.204629966,-1517762.86949459,28109
1051395.30163707,-1466649.53565128,28111
917304.262299275,-1482395.33288536,28113
1009001.79352074,-1131000.59425375,28115
1050900.89960624,-1081530.80859258,28117
894081.648820251,-1142250.58785343,28119
948578.021740577,-1357476.36224876,28121
985117.291905148,-1337232.36100046,28123
860395.30150312,-1298748.67458644,28125
955247.469397364,-1395882.91848045,28127
992690.054618725,-1379722.64223819,28129
